wallet,avg_amount_zscore,max_abs_amount_zscore,tx_count,tx_frequency_per_day,fan_in_degree,fan_out_degree,max_geo_velocity_kmh,avg_geo_velocity_kmh,time_of_day_entropy,entity_ground_truth,involved_in_illicit_pattern,pattern_types_involved
bc1q5qmktgv44ftj5ccasbuov6tt9q1ni10kqsosx4,-0.5661162852384565,0.5661162852384565,2,0.36421042425877487,1,1,4.690365835752604,4.690365835752604,1.0,21,False,
bc1qzklookep7y6wktakpuxqphr62gdswm31yihair,1.0635398640944356,6.643567466284665,7,0.1145744019417027,1,6,3339.914258750708,804.9751493187645,2.521640636343318,10,True,"fanout,peeling"
bc1qrmhrcnbh6nqqb9lzs34jtgxnx4sn6sm5rrvsff,-0.43958936386755554,0.5826824846770884,8,0.13136905677131275,4,4,108.76846542389636,41.25509874957016,2.5,56,False,
bc1qagl58kxo9t7e8g8jdp0lvsnujza7tz0yncxll4,-0.026210441928029328,1.3013784256815537,8,0.15651036235817098,4,4,21573.77066767679,3277.303022072931,2.1556390622295662,9,False,
bc1qxfq8myx444nlz15bcw790pdw5py6b2knftu2gc,0.40356525370741025,6.0733206138710605,10,0.1656210242088481,5,7,94.5982210879461,18.33066024674021,2.4182958340544896,22,True,"fanin,fanout"
bc1q6g5g79or7875aud9k9tr74qgefqjg02u1g463s,-0.008235443386109398,1.5713520379099255,11,0.20886071359425246,6,7,14615.681209423225,1507.8721356151514,2.931208948910323,48,False,
bc1qff7so8w5038hvqrhofu1wsgy7vcneas6y3vg6v,-0.435487704208594,0.47234767663261834,4,0.07864585312659365,2,2,147.3062784026238,66.5733998780838,2.0,32,False,
bc1qt1dx6ta7ypp5zp7r1m264upj16dvtja0assnh2,0.13242571742496823,0.8707322881174737,4,0.2571644788587136,2,2,123.71121311124388,49.65175839737466,2.0,2,False,
bc1q6vasifpwioxd9css9toqw9ja2m0w10lbt3g2qz,0.31954919787101377,2.3874189224943594,8,0.1591428023454223,3,7,198.23463951100447,38.6707462107117,2.5219280948873624,37,True,peeling
bc1qo2rntjlmz04x0qzfhomtzzf8adf7pchcbn9wsz,0.22567520701357932,1.36271190856269,9,0.18070340473472665,5,5,3695.2664376098664,698.3822220580425,2.321928094887362,24,False,
bc1q15ahdbvzb0oih5csk30lvylkfxhkc856wpr97y,0.21410387121854704,3.0045107591155094,11,0.22732197775861102,4,8,3224.8777738366252,1158.7762162101574,3.2516291673878226,52,True,peeling
bc1qszwymx9djoyohaz7t0uum3i8qoagsusmesjt2j,-0.24124577881160839,0.5970083934340744,5,0.16513003990642633,3,2,2456.7869789053766,638.4547739596303,2.321928094887362,34,True,coinjoin
bc1qyil8sa3idy3c7rm6j8y6rh05hhiwfd7yxw1tbr,-0.04442544949386456,0.47346080298009546,8,0.15516889546101797,5,3,148179.5179758935,22186.37688740916,2.75,52,True,fanin
bc1qaqvkizzqy72wx7ptx63cfl0ukeyz7srcbpljd8,-0.09103627510376879,1.7297843790294396,12,0.21594385459780457,5,7,23944.24355128265,3471.326796396077,3.4182958340544896,18,False,
bc1qehlxslg6mm1zxyvgiui9kkhzlm72jeyn9382kk,-0.47596964111221446,0.5744006814322247,7,0.12592947949148478,3,4,15541.439943002668,2681.8666580888143,2.2359263506290326,46,False,
bc1qxaji0y6dpbhsahxthv3a3zmf8mdd4v30t9nt3w,-0.38369386828345975,0.6045499836056439,6,0.22858574037704302,3,6,336784.4735778262,71635.75474470046,0.9864267287308425,0,False,
bc1qdhylurtp0lzjjeget1ghr09skdgigatj9tze5r,-0.32793870576252643,0.5960187215043199,7,0.12553971386991736,3,4,1890.3437797218983,338.0992053784291,2.8073549220576037,16,False,
bc1qnoqu9y3z2t4h20rape6wtlrj4bdfhj4d0jmu3m,-0.2558059939872183,0.5534370501480855,8,0.1446767556656167,4,4,6435.905986179212,1392.9759571437885,2.75,32,False,
bc1qomyvuxt9kls1qcwq85x7pwo6cmlxzvo5270sqg,-0.16409439750509489,0.16409439750509489,2,0.03869646652890008,1,1,0.3788298381968848,0.3788298381968848,1.0,16,False,
bc1qs9dwd7oi0pesgbm65q57te8tvq05pxt6ridlof,-0.4068454994946004,0.5462430628076043,4,0.07193656094531635,2,2,7.93441423770814,2.644804745902713,1.5,57,False,
bc1qas1ektyr1k12v2tg5pizx3hcws2wyjxtjgcedq,-0.5244196611822722,0.5244196611822722,2,0.16234300032036436,1,1,0.0,0.0,1.0,14,False,
bc1qf8cgvyie6ivwpvs7hzioykl1cq99chj755nf4z,-0.5786774329710361,0.5986450593482288,4,23.1309818619905,2,4,7176.421238415449,3547.5743451121584,1.792481250360578,6,False,
bc1qifrml29q2l48c1cqg433e1i1p0bq1s9ryllwb7,-0.5342024738943875,0.6069438009030224,5,0.08968851924669949,3,3,3538.197134287061,894.8251130642376,2.2516291673878226,10,False,
bc1qugnekrcpprcjiwvhdk8lw2lm349el8hl88kzru,-0.23661087088869412,2.276661292059984,12,0.21607805819852421,4,9,116278.32070261659,16367.221192190393,2.873140679513133,59,True,peeling
bc1qvoi8uyyf1irym81cmftdrluxm60an0jbzutrut,-0.3050983963823961,0.5952960820992965,10,0.18065929350925033,5,5,795.3588768659133,173.96026208919181,2.8464393446710154,59,True,coinjoin
bc1q0hpmnz1udbfwyjxrpj1epkyrybovakhejla0gn,-0.5439215067032327,0.6041462631783971,10,0.18090387869222407,4,6,29526.778229535244,4786.667414246715,2.9219280948873623,30,False,
bc1q5wnwlc83gy1fkoldxb7gbdgbxnrwvbhza7x73q,-0.6058795001259898,0.6058795001259898,2,25.076186329995643,1,1,0.0,0.0,1.0,28,False,
bc1q1swjckjlteiyzcotohp6vz41nam148p0tvhhpb,-0.09763446849692922,0.5999455477188653,5,0.40532324528811725,1,4,370426.85415235127,115985.23441840298,0.7219280948873623,12,True,"fanin,fanout"
bc1q4cowgzrixa11dpg8sbi4q2y9v86wzs3t60rjiw,-0.5415218397589174,0.5858339891193184,2,10.9394783489491,1,2,1693.0877286402767,1693.0877286402767,0.9182958340544896,11,False,
bc1q6t94ow3litnt0mq8abkae6a9hl1737suudqfj6,0.008201629178445068,0.5999455477188653,4,0.1374327748536198,2,2,226371.96642643688,75478.63315136875,1.5,36,True,"fanin,fanout"
bc1qdo7002g3yu6vk0ucc1m3o55ixva1nkbtfshb0o,0.01995184931298755,0.5999455477188653,7,0.1458761408331872,4,4,26278.31925837948,4397.549310365927,1.75,33,True,"fanin,fanout"
bc1qn2twdl9zs13c9xqym52xg8p6befflzm764jwte,0.5007846861447792,3.7479311487890343,15,0.27034079836894387,7,9,730007.1049820826,78094.4425553537,2.8522170014624826,41,True,"coinjoin,fanin,peeling"
bc1qhn14eb8753ayeqahthsjr0fzauxbgk2wbxanj4,0.08185948348953617,0.6041506042213313,3,0.06352537914872561,2,1,0.0,0.0,1.584962500721156,41,True,fanin
bc1qr0aymk99jcjn9978imoe0sy5ypuplvqexuyhey,-0.5353002208503136,0.5846203722634499,7,0.12557391201977788,5,2,5455.313665549486,926.8788414457576,2.8073549220576037,12,False,
bc1q015oop767j2dg1wjuiiymyrsvzn4regb1ajo09,-0.5613199994671562,0.578404754342995,4,0.32551997483248346,2,2,37506.23982884998,14021.77535351208,2.0,46,False,
bc1q1c795rlqiob0nlw0vs52sq3b9so0uswbkok3qp,-0.35113186932082247,0.5829777477183692,4,0.07211473755222633,3,1,3303.2729400527624,1104.7873716987508,2.0,60,True,peeling
bc1qpki7p5tb94874frhocn9j2qp89uzfk8ut0cvs4,0.26269859995645073,2.7623719107466376,7,0.1260470575681588,3,5,9304.757856716056,1922.8714071514853,2.5,5,True,peeling
bc1qzeeqnsn2s8nn16uxf5gzpl1qweehwjq4ta5ivr,-0.10304541549629875,0.48200918283801525,6,0.10830229879150177,3,3,270.19784574091597,94.4804960926975,2.2516291673878226,41,False,
bc1qy4k7bpgyvyv2gqu7dknncptkezjsszwd0w9ry7,-0.5830727827300888,0.6004171321451091,8,0.3394050100539896,4,4,48496.6132013714,7606.834798748026,2.75,18,False,
bc1qikgeq20hwobm3hxyjckt1elou83g47rrbefq56,-0.19163515873688752,0.19163515873688752,2,0.04238495844164636,1,1,1.0831327470760486,1.0831327470760486,1.0,41,False,
bc1qq37csuytaul62cf4mntfvge2l4zjd5n3ksgnbh,-0.4786293992954757,0.4786293992954757,2,0.06913125456824372,1,1,0.0,0.0,1.0,37,False,
bc1qhbn5elb45l6d10a1whhkt1yjfe8udttj72ugl6,-0.28110615658890814,0.6525571953401198,15,0.27097171586357494,8,7,2844.464499599207,415.496077805897,3.323231428797621,22,True,"fanin,fanout"
bc1qwyqmlh13c71ud2zdlx1q8f6jng7l4lrcer4kmu,-0.30987539336134234,0.4844667317285339,9,0.1904424161499871,5,5,11571.894951968388,4521.413737327787,3.1219280948873624,12,False,
bc1q0982n2atqyyv37dia5u6hc36kof8krd5eqy08p,1.3026023482214293,6.187487700799677,3,0.10262517737684979,1,3,46.255874341034655,31.2996964838054,1.5,25,True,peeling
bc1qa4fejgxaa2ilgb0s0r2sds8b25sq8croyr6ccv,2.157440759666142,13.265288335642735,6,0.11626076320346844,1,6,937.6559957212497,188.7884549103789,2.521640636343318,27,True,"fanout,peeling"
bc1qwafftouhylu6k7p9mda9oekntbz3m55izolnnt,0.1600662350678267,0.6525571953401198,6,0.20477330362856397,3,3,1633.8830845364603,398.8031731236637,2.584962500721156,8,True,"fanin,fanout"
bc1qzrp9dxoq2vpgstqmgvu4isotn9uzeryf0992qc,-0.12365137460719738,0.6002199753003926,5,0.09041031213323131,3,2,557.9933873386153,150.44562851298662,2.321928094887362,58,False,
bc1qlk3e4xyf9igfu8iogxpbwhvnzh13cd5glqj5sx,-0.2966507627789098,0.6030937731977654,10,0.20982373349277347,5,7,118594.0634766686,17641.072418719403,2.396240625180289,62,True,peeling
bc1qw3c1qkbhb7s9tj1gm25len606n9rr7s20cv3tl,-0.007354442367634311,1.6629748834177576,7,0.29734381706275637,3,5,333.70947108267313,86.95907561857005,2.75,38,False,
bc1qegok01tnzrf5a7qy8yb7w8p74mjdxo100vhmyg,0.0906245898006011,1.3379122514973782,8,0.16967955064377335,4,4,5066.077949095798,772.5475164148876,2.75,54,False,
bc1qty3addqhkgad7x48wze4ex6u86zjq7w7jp61lf,0.011503849205045652,0.4217391241102555,2,0.06840289144722388,2,0,10.980987712940275,10.980987712940275,1.0,52,True,fanin
bc1qzp08j3trp0j43d5iqvnb4gh2m5zja8dzr1yxr2,-0.28158433729313437,0.6064796321397911,7,0.23922281065443338,4,4,95059.56649930943,18892.679426877938,2.1556390622295662,15,True,fanin
bc1q1arxabofloaz1ro03ciny2et9mkb9xn4m41kht,0.12326621089744125,0.61606286133814,9,0.18963425415038318,5,4,1556100.2873502641,240013.10547334343,2.2810361125534233,15,True,fanin
bc1qie0rnujjq9k6re4q6qdy4lmct64z7w2sehe2at,-0.5594228611644678,0.5962096896153597,6,0.3276839872263927,2,5,44866.22129917593,17025.0695079732,1.3787834934861753,40,False,
bc1qzvrctlt4q9bc2be3yqy5fu7bfxq7bzegbl2qgv,-0.3451788656088529,0.5924496767323373,4,0.08622857758775554,3,1,4.197067074612537,3.3670498436116265,2.0,46,False,
bc1qvwvm4w3zkwdeekgyspengwyx9trflqbmae38sr,-0.1282886233482684,0.5725934200863702,11,0.19924073013845175,4,7,1824.8907598536202,330.5558136034344,3.095795255000934,63,True,peeling
bc1ql8hbgcj1gnfiue2wnf5ca7zvky2refjqigyvzw,2.6256661128767766,4.093408064000217,3,0.3293440183782094,2,1,1509417.1845616864,754728.970945502,0.9182958340544896,27,True,peeling
bc1qw59sqwhbef46rf7bnhjw6qdbtfbsciqup06idi,-0.287448274927419,0.30935174544117433,4,0.13696111192132346,2,2,458.9450175766314,166.75868697801374,1.5,64,True,peeling
bc1qioh6cvbphvgnqgmjmbukdqp1hkf286utios5hr,1.6636450130316878,3.7921857770409786,4,0.4348274655950317,3,1,402512.718822519,137622.43883001478,1.5,27,True,peeling
bc1qvfua9bq1btr23qiua08ekxdrkz40aq15o2nqw4,-0.2305012084953447,0.4311590919745078,5,0.09719777903074915,3,2,12214.197794559348,3077.1626931912606,1.9219280948873623,61,True,peeling
bc1qc6lbpj8t22c50b8y5dnwnguczh9ier7u8h0imj,3.4365605955791905,3.4365605955791905,2,1280.0,1,1,112935.72979680625,112935.72979680625,-0.0,27,True,peeling
bc1qqnyy95g5dog8cfeffh8aoy7rp0aga24smux2rx,1.2548013823894493,3.08291231614026,4,0.3275239530321553,3,1,544089.9611100748,181384.30840868395,1.5,27,True,peeling
bc1q81bmqf7zk94yxfiblejgublmntfk7orfqla09l,2.81604486094043,2.81604486094043,2,3031.578947368421,1,1,466726.26945334615,466726.26945334615,-0.0,27,True,peeling
bc1q06ftlo4qdbxvh7katqydshlv76mf4nnkm95d0p,2.467644919580753,2.467644919580753,2,1350.0,1,1,224170.7803940025,224170.7803940025,-0.0,27,True,peeling
bc1qhr59c81do6ouz1egntb34kuqaaj84rx6pryiej,2.222447751514851,2.222447751514851,2,0.03878504935105744,1,1,6.112257948361308,6.112257948361308,1.0,27,True,"coinjoin,peeling"
bc1qn0ajufqymbnw8bkxcgw1vgll42jzntmfek2o7f,-0.48898780688294563,0.5555655143273742,8,0.2732219916823826,4,4,5043.224108813714,1186.879844988757,2.4056390622295662,30,False,
bc1qrln36v1mzb3i4fieecy2c11bd2scejcy127h6g,-0.33594451081600213,0.33594451081600213,2,27.776884745217814,1,1,6486.000621992142,6486.000621992142,1.0,58,False,
bc1qmd478mfs0iuduahgk6t9dhsznvp8gmnhie9ede,-0.5255688046212079,0.5255688046212079,2,1047.2727272727273,1,1,20329.71984079014,20329.71984079014,-0.0,61,False,
bc1qeoz906gnhh4oipr11v127my89sfqeri7b03rag,-0.11718972003221172,0.5621769673629106,7,0.14644096162898135,4,3,18150.240896089574,3195.6519848251196,2.521640636343318,61,True,peeling
bc1qm4t8bp6nlnqbu4kzrezrdyxyur4sor8wm9lbb4,-0.10834860846855725,0.489330523464956,6,0.10882729146631549,3,3,54.70953947373652,14.968471381525916,2.584962500721156,55,False,
bc1qv6ckmalq5u6jzv9nou3dyms1mwnpr424tkb9oi,-0.18499396602475784,0.8405098647849472,7,0.24253876489700524,4,3,12208.463058912575,2761.7970020563753,2.521640636343318,29,False,
bc1qskxlojsyt5wsgrx37jw34670chqi014o46w4jk,0.535208316265447,1.097534321093543,3,0.16404118496972644,2,1,285.8821064647678,157.00315504018974,1.584962500721156,13,False,
bc1qfyiifa2lr9p6hjb2jtxb02b6lkc86y5o44iuse,-0.45232573799278697,0.5840512354335733,6,0.12604591485044084,3,3,1183.6100273445868,239.20036855728432,2.2516291673878226,21,False,
bc1q07hdhjo5ctzetrij2frnlx6b02b7yjnxz6ytip,0.03453753749270838,0.6045925586237626,6,0.12761504370642926,3,3,403.7875157649249,119.85413896536758,2.584962500721156,38,False,
bc1qjc2r07lp7dfjcp0tlz1xgpxahkudiz1xevo7q5,0.1850915319205562,1.9253294810505819,8,0.16989246043216394,4,4,3617.1952000676933,547.0605720802367,2.5,23,False,
bc1qrbc76ub7l8v1zocfi4o6l1f90s9bp4m18o1bj9,-0.04806099181425081,1.2030128380643823,4,0.07223655968368078,2,2,200.1651508519011,84.56182520506206,2.0,57,False,
bc1q87xw69hzgopjdn8ezp7qyezg52kre4v9kypofk,1.3696961538117522,3.3341843788400447,4,0.32836135711292835,2,2,254.8626473606183,105.42876869394208,2.0,14,False,
bc1q0jdcli6978v0bjwkon8uujs75eltfebe5407k5,-0.5957325646935295,0.5982448351090414,4,0.4352151519349193,2,2,2095.368344592355,698.4561148641183,2.0,6,False,
bc1qwpgbgqfqe6rp9uqezfmhk403uxh9a1g7irdlk9,-0.16008417363871136,0.3452510852459899,4,0.4317393373750598,2,2,96.1283514293818,35.43469342885053,1.5,9,False,
bc1qdji1oahnox8fk2076vmdnhqnjvdpngwds9yxz7,-0.46938776535666055,0.5602173024401206,4,0.071999145010153,2,2,22.89377007233932,13.281671553737864,2.0,10,False,
bc1qskbcbdpdxujjcsexggoc5kvqywj85gg0v5dtae,-0.5138323485806681,0.5190310291126229,4,0.10781223824882477,2,2,75.1258887793818,27.732499007787766,2.0,44,False,
bc1qdeg3zgarfi44td1fpe60qraqik3omd4poru09b,-0.19692632454747253,0.5373009299219218,6,0.20578729120568964,3,3,2518.505863226463,530.3317891990232,2.584962500721156,45,False,
bc1qvy74zq50op7xmr8fhydrgfr27riu9mjyg4s3me,0.002692079830610511,0.8090872598496842,8,0.14510540085157053,4,4,148711.5107910899,31570.655354797727,2.1556390622295662,33,False,
bc1qvdb828192v4dusgehn0z1r5fn3eh81a4rkgjzo,-0.1455740350034678,0.1455740350034678,2,39.42505133470226,1,1,8937.52668742969,8937.52668742969,1.0,9,False,
bc1qp1zscmo1pob7fu99259p5z5zlm36vfox5wwpm3,-0.4831807321029814,0.4831807321029814,2,0.08528229030328514,1,1,20.82311894569429,20.82311894569429,1.0,55,False,
bc1qx15dtoz5sthslmwa6tj3kps04jse17quami0uz,-0.4410298558344389,0.5558847595702446,8,0.14409453201694195,5,4,32692.08339901852,4944.5639939930725,2.6416041678685938,11,False,
bc1qnsvsojrpp7r93fezez5ehr07n8voeubfn9kr2f,0.28240895743494715,1.9397565663303846,6,0.12707676377841579,3,3,53.908876796220916,37.271519203460564,2.584962500721156,51,False,
bc1qrm7pyxdw2zcfzw0ldalmjegqtoamdvlnknd669,-0.015805133304008862,0.015805133304008862,1,1.0,0,1,0.0,0.0,-0.0,58,False,
bc1qn6mbypjdfaw1lxxd8t18s1saxt8jh34udtlvr7,-0.5973168478882588,0.6060307085423706,4,0.09417681533577876,2,2,1087.4059481441127,392.103992848759,1.5,54,False,
bc1q8yc8gzkdf6j76biviss8jltcbw6atvd1xeuq4s,-0.4511582149535592,0.5946884494227038,5,0.10576528528716744,3,2,1940.8299017229506,514.9417193016845,2.321928094887362,19,False,
bc1q1w1ht7pze9vifttd96qe3rzsj49itn7s55j2o7,0.307869003288551,1.7670087741087377,9,0.16261033077484155,3,6,421.76999734425414,84.56848628123186,2.94770277922009,20,False,
bc1qdygfliji18k0axycelos6zle6kwhef0votqtxh,0.778417533942099,5.788836911088617,10,0.18110887682940405,2,8,40996.01509217031,5195.963760458947,3.1219280948873624,49,True,"fanin,fanout,peeling"
bc1q63qe8nvn439enga01yzg3w3h98brzva9wdjsgg,-0.605866164469571,0.605866164469571,2,0.21705924913578264,1,1,10.779952139004179,10.779952139004179,1.0,49,False,
bc1q0j4a8ywy5apyx4l4oesrsbzb7tlom539iy87hl,-0.48047617821294575,0.595835326177829,4,0.07271097702219516,2,2,127.81684706294504,49.515724455958775,2.0,36,False,
